MAL_ID,Name,Score,Genre,Episodes,Studios,Source,Rating,Favorites,Completed,Dropped,Premiered
35857,Lupin III: Part 5,8.17,Action,24,Telecom Animation Film,Manga,PG-13 - Teens 13 or older,275,11879,977,Spring 2018
3701,Kaiba,8.17,Adventure,12,Madhouse,Original,R+ - Mild Nudity,2965,39280,2787,Spring 2008
39792,Eizouken ni wa Te wo Dasu na!,8.17,Adventure,12,Science SARU,Manga,PG-13 - Teens 13 or older,2338,87586,10371,Winter 2020
239,Gankutsuou,8.17,Drama,24,Gonzo,Novel,R - 17+ (violence & profanity),3521,68806,6263,Fall 2004
121,Fullmetal Alchemist,8.17,Action,51,Bones,Manga,PG-13 - Teens 13 or older,26564,880215,38693,Fall 2003
25681,Kamisama Hajimemashita◎,8.16,Comedy,12,TMS Entertainment,Manga,PG-13 - Teens 13 or older,1783,190718,3441,Winter 2015
813,Dragon Ball Z,8.16,Action,291,Toei Animation,Manga,PG-13 - Teens 13 or older,32032,772421,23682,Spring 1989
40815,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.16,Slice of Life,12,Ajia-Do,Light novel,PG-13 - Teens 13 or older,483,68386,1130,Spring 2020
1735,Naruto: Shippuuden,8.16,Action,500,Studio Pierrot,Manga,PG-13 - Teens 13 or older,84651,865643,124253,Winter 2007
232,Cardcaptor Sakura,8.16,Adventure,70,Madhouse,Manga,PG - Children,12901,214053,14348,Spring 1998
39198,Kanata no Astra,8.16,Sci-Fi,12,Lerche,Manga,PG-13 - Teens 13 or older,2295,111924,6439,Summer 2019
37962,IDOLiSH7: Second Beat!,8.15,Music,15,TROYCA,Game,PG-13 - Teens 13 or older,235,3318,424,Spring 2020
721,Princess Tutu,8.15,Comedy,38,Hal Film Maker,Original,PG-13 - Teens 13 or older,4426,63089,5026,Summer 2002
6547,Angel Beats!,8.15,Action,13,P.A. Works,Original,PG-13 - Teens 13 or older,46425,1229098,38209,Spring 2010
11771,Kuroko no Basket,8.15,Comedy,25,Production I.G,Manga,PG-13 - Teens 13 or older,18955,609160,21160,Spring 2012
30831,Kono Subarashii Sekai ni Shukufuku wo!,8.15,Adventure,10,Studio Deen,Light novel,PG-13 - Teens 13 or older,35019,1041324,21008,Winter 2016
18,Initial D Fourth Stage,8.15,Action,24,A.C.G.T.,Manga,PG-13 - Teens 13 or older,979,90967,1356,Spring 2004
38993,Karakai Jouzu no Takagi-san 2,8.15,Slice of Life,12,Shin-Ei Animation,Manga,PG-13 - Teens 13 or older,1868,111785,2896,Summer 2019
7791,K-On!!,8.15,Comedy,26,Kyoto Animation,4-koma manga,PG-13 - Teens 13 or older,11530,345013,15486,Spring 2010
2581,Mobile Suit Gundam 00,8.14,Action,25,Sunrise,Original,R - 17+ (violence & profanity),4454,129192,4407,Fall 2007
28025,Tsukimonogatari,8.14,Mystery,4,Shaft,Light novel,R - 17+ (violence & profanity),879,229529,1167,Fall 2014
12189,Hyouka,8.14,Mystery,22,Kyoto Animation,Novel,PG-13 - Teens 13 or older,21242,513461,36279,Spring 2012
34076,Uchouten Kazoku 2,8.13,Comedy,12,P.A. Works,Novel,PG-13 - Teens 13 or older,244,25917,925,Spring 2017
4722,Skip Beat!,8.13,Comedy,25,Hal Film Maker,Manga,PG-13 - Teens 13 or older,5314,153037,6450,Fall 2008
22145,Kuroshitsuji: Book of Circus,8.13,Action,10,A-1 Pictures,Manga,R - 17+ (violence & profanity),3512,220321,4047,Summer 2014
8129,Kuragehime,8.13,Slice of Life,11,Brain's Base,Manga,PG-13 - Teens 13 or older,3908,114366,3057,Fall 2010
24277,Yowamushi Pedal: Grande Road,8.12,Comedy,24,TMS Entertainment,Manga,PG-13 - Teens 13 or older,501,80515,2314,Fall 2014
186,Initial D Second Stage,8.12,Action,13,Pastel,Manga,PG-13 - Teens 13 or older,691,114742,751,Fall 1999
20899,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.12,Action,24,David Production,Manga,R - 17+ (violence & profanity),14056,587864,6832,Spring 2014
2150,Tanoshii Muumin Ikka,8.12,Adventure,78,Telescreen,Book,G - All Ages,459,10243,757,Spring 1990
24833,Ansatsu Kyoushitsu,8.12,Action,22,Lerche,Manga,PG-13 - Teens 13 or older,22162,912815,41961,Winter 2015
23283,Zankyou no Terror,8.12,Mystery,11,MAPPA,Original,R - 17+ (violence & profanity),17585,547800,16851,Summer 2014
18689,Diamond no Ace,8.12,Comedy,75,"Production I.G, Madhouse",Manga,PG-13 - Teens 13 or older,3697,95612,8977,Fall 2013
2025,Darker than Black: Kuro no Keiyakusha,8.12,Action,25,Bones,Original,R - 17+ (violence & profanity),16381,455508,22137,Spring 2007
1559,Shijou Saikyou no Deshi Kenichi,8.11,Action,50,TMS Entertainment,Manga,PG-13 - Teens 13 or older,3420,165628,6584,Fall 2006
18679,Kill la Kill,8.11,Action,24,Trigger,Original,PG-13 - Teens 13 or older,34658,838228,67845,Fall 2013
135,Hikaru no Go,8.11,Comedy,75,Studio Pierrot,Manga,PG-13 - Teens 13 or older,2186,62705,6700,Fall 2001
31964,Boku no Hero Academia,8.11,Action,13,Bones,Manga,PG-13 - Teens 13 or older,50005,1655900,19212,Spring 2016
16918,Gin no Saji,8.11,Comedy,11,A-1 Pictures,Manga,PG-13 - Teens 13 or older,2389,131106,6882,Summer 2013
3927,Mobile Suit Gundam 00 Second Season,8.11,Action,25,Sunrise,Original,R - 17+ (violence & profanity),1402,102871,1504,Fall 2008
8425,Gosick,8.1,Mystery,24,Bones,Light novel,R - 17+ (violence & profanity),7558,221312,19280,Winter 2011
27833,Durarara!!x2 Ketsu,8.1,Action,12,Shuka,Light novel,R - 17+ (violence & profanity),1079,194936,3669,Winter 2016
38668,Dorohedoro,8.1,Action,12,MAPPA,Manga,R - 17+ (violence & profanity),3648,149999,6936,Winter 2020
35062,Mahoutsukai no Yome,8.1,Slice of Life,24,Wit Studio,Manga,PG-13 - Teens 13 or older,8547,272915,32207,Fall 2017
40907,World Trigger 2nd Season,8.09,Action,13,Toei Animation,Manga,PG-13 - Teens 13 or older,362,11,314,Winter 2021
1974,Glass no Kamen (2005),8.09,Drama,51,Tokyo Movie Shinsha,Manga,G - All Ages,484,12162,1289,Spring 2005
39592,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.09,Action,13,Sunrise,Manga,PG-13 - Teens 13 or older,55,6053,216,Spring 2019
302,Mirai Shounen Conan,8.09,Adventure,26,Nippon Animation,Novel,PG-13 - Teens 13 or older,450,15262,754,Spring 1978
16067,Nagi no Asu kara,8.09,Drama,26,P.A. Works,Original,PG-13 - Teens 13 or older,8952,235756,24038,Fall 2013
2164,Dennou Coil,8.09,Adventure,26,Madhouse,Original,G - All Ages,1551,41650,4368,Spring 2007
237,Koukyoushihen Eureka Seven,8.09,Adventure,50,Bones,Original,PG-13 - Teens 13 or older,9241,190807,17462,Spring 2005
15059,Initial D Fifth Stage,8.08,Action,14,SynergySP,Manga,PG-13 - Teens 13 or older,529,65899,937,Fall 2012
16706,Kami nomi zo Shiru Sekai: Megami-hen,8.08,Harem,12,Manglobe,Manga,PG-13 - Teens 13 or older,1861,212006,4013,Summer 2013
39570,High Score Girl II,8.08,Comedy,9,J.C.Staff,Manga,PG-13 - Teens 13 or older,600,54935,1004,Fall 2019
2167,Clannad,8.07,Comedy,23,Kyoto Animation,Visual novel,PG-13 - Teens 13 or older,27283,725568,36403,Fall 2007
1914,Saiunkoku Monogatari 2nd Season,8.07,Adventure,39,Madhouse,Light novel,PG-13 - Teens 13 or older,232,19727,1105,Spring 2007
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8.07,Slice of Life,13,Brain's Base,Light novel,PG-13 - Teens 13 or older,29425,726380,13524,Spring 2013
72,Full Metal Panic? Fumoffu,8.07,Action,12,Kyoto Animation,Light novel,PG-13 - Teens 13 or older,2988,204041,3533,Summer 2003
14513,Magi: The Labyrinth of Magic,8.07,Action,25,A-1 Pictures,Manga,PG-13 - Teens 13 or older,8319,535193,22598,Fall 2012
1471,City Hunter 2,8.06,Action,63,Sunrise,Manga,PG-13 - Teens 13 or older,116,10909,353,Spring 1988
14719,JoJo no Kimyou na Bouken (TV),8.06,Action,26,David Production,Manga,R - 17+ (violence & profanity),26522,714621,26316,Fall 2012
153,Juuni Kokuki,8.06,Action,45,Studio Pierrot,Novel,PG-13 - Teens 13 or older,2261,41705,4897,Spring 2002
2034,Lovely★Complex,8.06,Comedy,24,Toei Animation,Manga,PG-13 - Teens 13 or older,8585,284143,14995,Spring 2007
6211,Tokyo Magnitude 8.0,8.06,Drama,11,"Bones, Kinema Citrus",Original,PG-13 - Teens 13 or older,1674,120069,5706,Summer 2009
39551,Tensei shitara Slime Datta Ken 2nd Season,8.06,Comedy,12,8bit,Light novel,PG-13 - Teens 13 or older,4258,35,1235,Winter 2021
38408,Boku no Hero Academia 4th Season,8.06,Action,25,Bones,Manga,PG-13 - Teens 13 or older,8195,644355,13804,Fall 2019
16049,Toaru Kagaku no Railgun S,8.06,Action,24,J.C.Staff,Manga,R - 17+ (violence & profanity),6016,199391,4624,Spring 2013
16,Hachimitsu to Clover,8.06,Comedy,24,J.C.Staff,Manga,PG-13 - Teens 13 or older,4101,81145,11026,Spring 2005
7054,Kaichou wa Maid-sama!,8.06,Comedy,26,J.C.Staff,Manga,PG-13 - Teens 13 or older,20397,665028,24711,Spring 2010
1482,D.Gray-man,8.05,Action,103,TMS Entertainment,Manga,PG-13 - Teens 13 or older,14021,258416,41848,Fall 2006
25013,Akatsuki no Yona,8.05,Action,24,Studio Pierrot,Manga,PG-13 - Teens 13 or older,12651,367262,18047,Fall 2014
39783,5-toubun no Hanayome ∬,8.05,Harem,12,Bibury Animation Studios,Manga,PG-13 - Teens 13 or older,4100,110,1394,Winter 2021
39195,Beastars,8.05,Slice of Life,12,Orange,Manga,R - 17+ (violence & profanity),6700,332874,11655,Fall 2019
37870,BanG Dream! 3rd Season,8.05,Music,13,SANZIGEN,Other,PG-13 - Teens 13 or older,413,9834,405,Winter 2020
889,Black Lagoon,8.05,Action,12,Madhouse,Manga,R - 17+ (violence & profanity),13626,435287,14918,Spring 2006
589,Ginga Nagareboshi Gin,8.04,Action,21,Toei Animation,Manga,PG-13 - Teens 13 or older,751,11688,569,Spring 1986
12031,Kingdom,8.04,Action,38,Studio Pierrot,Manga,R - 17+ (violence & profanity),1074,55016,6713,Summer 2012
4789,ef: A Tale of Melodies.,8.04,Mystery,12,Shaft,Visual novel,PG-13 - Teens 13 or older,1716,75316,3782,Fall 2008
7720,Ookiku Furikabutte: Natsu no Taikai-hen,8.04,Comedy,13,A-1 Pictures,Manga,PG-13 - Teens 13 or older,190,25474,592,Spring 2010
1486,Kodomo no Omocha (TV),8.04,Comedy,102,Gallop,Manga,PG-13 - Teens 13 or older,1111,22988,3580,Spring 1996
40397,Maoujou de Oyasumi,8.04,Slice of Life,12,Doga Kobo,Manga,PG-13 - Teens 13 or older,1000,42696,3515,Fall 2020
535,Slayers Next,8.04,Adventure,26,E&G Films,Light novel,PG-13 - Teens 13 or older,833,45116,881,Spring 1996
14713,Kamisama Hajimemashita,8.04,Comedy,13,TMS Entertainment,Manga,PG-13 - Teens 13 or older,10294,304918,9142,Fall 2012
33206,Kobayashi-san Chi no Maid Dragon,8.03,Slice of Life,13,Kyoto Animation,Manga,PG-13 - Teens 13 or older,12644,564690,17894,Winter 2017
30015,ReLIFE,8.03,Slice of Life,13,TMS Entertainment,Web manga,PG-13 - Teens 13 or older,7566,503190,14479,Summer 2016
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,8.03,Slice of Life,14,Ajia-Do,Light novel,PG-13 - Teens 13 or older,1247,95126,4077,Fall 2019
25879,Working!!!,8.03,Comedy,13,A-1 Pictures,4-koma manga,PG-13 - Teens 13 or older,872,136700,3156,Summer 2015
339,Serial Experiments Lain,8.03,Drama,13,Triangle Staff,Original,R - 17+ (violence & profanity),16764,218721,15267,Summer 1998
846,School Rumble Ni Gakki,8.03,Comedy,26,Studio Comet,Manga,PG-13 - Teens 13 or older,793,103198,2719,Spring 2006
23199,Durarara!!x2 Shou,8.03,Action,12,Shuka,Light novel,R - 17+ (violence & profanity),1008,267808,6169,Winter 2015
31251,Mobile Suit Gundam: Iron-Blooded Orphans,8.02,Action,25,Sunrise,Original,R - 17+ (violence & profanity),2270,99290,7182,Fall 2015
31174,Osomatsu-san,8.02,Comedy,25,Studio Pierrot,Original,R - 17+ (violence & profanity),3598,60972,11857,Fall 2015
1065,Touch,8.02,Drama,101,"Gallop, Group TAC, Studio Junio",Manga,PG-13 - Teens 13 or older,484,9129,1100,Spring 1985
6045,Kimi ni Todoke,8.02,Slice of Life,25,Production I.G,Manga,PG-13 - Teens 13 or older,10587,409858,21325,Fall 2009
40716,Kakushigoto (TV),8.02,Slice of Life,12,Ajia-Do,Manga,PG-13 - Teens 13 or older,1336,90983,6612,Spring 2020
9656,Kimi ni Todoke 2nd Season,8.01,Slice of Life,12,Production I.G,Manga,PG-13 - Teens 13 or older,1477,263445,4124,Winter 2011
1530,Kanon (2006),8.01,Slice of Life,24,Kyoto Animation,Visual novel,PG-13 - Teens 13 or older,4503,149675,6148,Fall 2006
20507,Noragami,8.01,Action,12,Bones,Manga,PG-13 - Teens 13 or older,29237,1181215,24056,Winter 2014
2004,Hanada Shounen-shi,8.01,Comedy,25,Madhouse,Manga,R - 17+ (violence & profanity),115,3917,504,Fall 2002
861,xxxHOLiC,8.01,Comedy,24,Production I.G,Manga,PG-13 - Teens 13 or older,4137,123257,11633,Spring 2006
27831,Durarara!!x2 Ten,8.01,Action,12,Shuka,Light novel,R - 17+ (violence & profanity),788,216764,3436,Summer 2015
5682,Phantom: Requiem for the Phantom,8.01,Action,26,Bee Train,Visual novel,R - 17+ (violence & profanity),4307,127840,9550,Spring 2009
32615,Youjo Senki,8.0,Action,12,Nut,Light novel,R - 17+ (violence & profanity),8497,402559,20785,Winter 2017
223,Dragon Ball,8.0,Adventure,153,Toei Animation,Manga,PG-13 - Teens 13 or older,13454,600337,23902,Winter 1986
31173,Akagami no Shirayuki-hime 2nd Season,8.0,Drama,12,Bones,Manga,PG-13 - Teens 13 or older,1548,182447,3586,Winter 2016
35790,Tate no Yuusha no Nariagari,8.0,Action,25,Kinema Citrus,Light novel,PG-13 - Teens 13 or older,18693,636889,27622,Winter 2019
17265,Log Horizon,8.0,Action,25,Satelight,Light novel,PG-13 - Teens 13 or older,10085,571062,35518,Fall 2013
27989,Hibike! Euphonium,8.0,Music,13,Kyoto Animation,Novel,PG-13 - Teens 13 or older,5477,174405,8859,Spring 2015
18179,Yowamushi Pedal,8.0,Comedy,38,TMS Entertainment,Manga,PG-13 - Teens 13 or older,2180,112580,7970,Fall 2013
10049,Nurarihyon no Mago: Sennen Makyou,8.0,Action,24,Studio Deen,Manga,PG-13 - Teens 13 or older,661,97146,2447,Summer 2011
77,Mahou Shoujo Lyrical Nanoha A's,7.99,Action,13,Seven Arcs,Original,PG-13 - Teens 13 or older,1014,40165,828,Fall 2005
967,Hokuto no Ken,7.99,Action,109,Toei Animation,Manga,R - 17+ (violence & profanity),2016,32736,5472,Fall 1984
21855,Hanamonogatari,7.99,Mystery,5,Shaft,Light novel,R - 17+ (violence & profanity),1168,233486,1528,Summer 2014
14075,Zetsuen no Tempest,7.99,Action,24,Bones,Manga,PG-13 - Teens 13 or older,6309,269385,18759,Fall 2012
387,Haibane Renmei,7.99,Slice of Life,13,Radix,Other,PG-13 - Teens 13 or older,5890,94017,5394,Fall 2002
10721,Mawaru Penguindrum,7.98,Mystery,24,Brain's Base,Original,R - 17+ (violence & profanity),6711,106107,11005,Summer 2011
66,Azumanga Daioh,7.98,Slice of Life,26,J.C.Staff,4-koma manga,PG-13 - Teens 13 or older,5181,143431,13115,Spring 2002
2076,Kindaichi Shounen no Jikenbo,7.98,Mystery,148,Toei Animation,Manga,R - 17+ (violence & profanity),196,4931,1087,Spring 1997
11739,Kimi to Boku. 2,7.98,Comedy,13,J.C.Staff,Manga,PG-13 - Teens 13 or older,375,47337,1156,Spring 2012
5678,Kobato.,7.98,Comedy,24,Madhouse,Manga,PG-13 - Teens 13 or older,1634,63191,7515,Fall 2009
38337,Gochuumon wa Usagi Desu ka? Bloom,7.98,Slice of Life,12,Encourage Films,4-koma manga,PG-13 - Teens 13 or older,288,10351,591,Fall 2020
15689,Nekomonogatari: Kuro,7.98,Comedy,4,Shaft,Light novel,R - 17+ (violence & profanity),1102,336635,1793,Fall 2012
40911,Yuukoku no Moriarty,7.97,Mystery,11,Production I.G,Manga,R - 17+ (violence & profanity),1364,51925,3218,Fall 2020
11123,Sekaiichi Hatsukoi 2,7.97,Comedy,12,Studio Deen,Manga,PG-13 - Teens 13 or older,847,107736,1660,Fall 2011
6774,Kuuchuu Buranko,7.96,Comedy,11,Toei Animation,Novel,R - 17+ (violence & profanity),1108,23128,3354,Fall 2009
41389,Tonikaku Kawaii,7.96,Comedy,12,Seven Arcs,Manga,PG-13 - Teens 13 or older,6925,164090,7851,Fall 2020
73,Full Metal Panic! The Second Raid,7.96,Action,13,Kyoto Animation,Light novel,R - 17+ (violence & profanity),1358,177524,2271,Summer 2005
42923,SK∞,7.96,Comedy,12,Bones,Original,PG-13 - Teens 13 or older,2528,26,2192,Winter 2021
35968,Wotaku ni Koi wa Muzukashii,7.96,Comedy,11,A-1 Pictures,Web manga,PG-13 - Teens 13 or older,5961,336834,11696,Spring 2018
29803,Overlord,7.96,Action,13,Madhouse,Light novel,R - 17+ (violence & profanity),18324,794635,26267,Summer 2015
122,Full Moon wo Sagashite,7.96,Music,52,Studio Deen,Manga,PG-13 - Teens 13 or older,1823,51760,5484,Spring 2002
23289,Gekkan Shoujo Nozaki-kun,7.96,Comedy,12,Doga Kobo,4-koma manga,PG-13 - Teens 13 or older,9663,471410,16215,Summer 2014
28297,Ore Monogatari!!,7.96,Comedy,24,Madhouse,Manga,PG-13 - Teens 13 or older,4007,267314,29492,Spring 2015
9289,Hanasaku Iroha,7.95,Slice of Life,26,P.A. Works,Original,PG-13 - Teens 13 or older,2387,126092,9481,Spring 2011
2159,Ookiku Furikabutte,7.95,Comedy,25,A-1 Pictures,Manga,PG-13 - Teens 13 or older,1718,42281,2557,Spring 2007
934,Higurashi no Naku Koro ni,7.95,Mystery,26,Studio Deen,Visual novel,R - 17+ (violence & profanity),19393,363708,29836,Spring 2006
2924,ef: A Tale of Memories.,7.95,Mystery,12,Shaft,Visual novel,PG-13 - Teens 13 or older,2834,117366,6403,Fall 2007
17549,Non Non Biyori,7.95,Comedy,12,SILVER LINK.,Manga,PG-13 - Teens 13 or older,4637,150764,8129,Fall 2013
31098,Ushio to Tora (TV) 2nd Season,7.95,Action,13,"MAPPA, Studio VOLN",Manga,PG-13 - Teens 13 or older,327,71517,2302,Spring 2016
28,Yakitate!! Japan,7.95,Comedy,69,Sunrise,Manga,PG-13 - Teens 13 or older,887,39992,4633,Fall 2004
15,Eyeshield 21,7.95,Action,145,Gallop,Manga,PG-13 - Teens 13 or older,2066,78349,11573,Spring 2005
30279,Yuru Yuri San☆Hai!,7.95,Comedy,12,TYO Animations,Manga,PG-13 - Teens 13 or older,670,68218,1388,Fall 2015
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,7.95,Action,21,CloverWorks,Game,PG-13 - Teens 13 or older,1772,77485,5429,Fall 2019
37675,Overlord III,7.95,Action,13,Madhouse,Light novel,R - 17+ (violence & profanity),4115,441320,4428,Summer 2018
37435,Carole & Tuesday,7.95,Drama,24,Bones,Original,PG-13 - Teens 13 or older,2320,97796,11711,Spring 2019
3907,Ginga Sengoku Gunyuuden Rai,7.94,Sci-Fi,52,E&G Films,Manga,PG-13 - Teens 13 or older,71,5114,362,Spring 1994
957,Saiunkoku Monogatari,7.94,Adventure,39,Madhouse,Light novel,PG-13 - Teens 13 or older,1186,35803,3975,Spring 2006
10080,Kami nomi zo Shiru Sekai II,7.94,Comedy,12,Manglobe,Manga,PG-13 - Teens 13 or older,1026,270304,3504,Spring 2011
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,7.94,Game,26,Madhouse,Manga,R - 17+ (violence & profanity),1041,42335,2609,Fall 2005
9941,Tiger & Bunny,7.94,Action,25,Sunrise,Original,PG-13 - Teens 13 or older,2785,87486,9091,Spring 2011
11239,Hidamari Sketch x Honeycomb,7.94,Slice of Life,12,Shaft,4-koma manga,PG-13 - Teens 13 or older,155,11425,446,Fall 2012
24,School Rumble,7.94,Comedy,26,Studio Comet,Manga,PG-13 - Teens 13 or older,5137,157789,13491,Fall 2004
31339,Drifters,7.94,Action,12,Hoods Drifters Studio,Manga,R - 17+ (violence & profanity),3111,252770,15984,Fall 2016
27775,Plastic Memories,7.94,Sci-Fi,13,Doga Kobo,Original,PG-13 - Teens 13 or older,9223,396899,22823,Spring 2015
427,Kaleido Star,7.94,Comedy,51,"Gonzo, Production I.G",Original,PG-13 - Teens 13 or older,1396,37075,3740,Spring 2003
13331,Jormungand: Perfect Order,7.94,Action,12,White Fox,Manga,R+ - Mild Nudity,647,110540,1994,Fall 2012
12815,Shirokuma Cafe,7.94,Slice of Life,50,Studio Pierrot,Manga,G - All Ages,865,14427,7639,Spring 2012
1088,Macross,7.94,Action,36,Tatsunoko Production,Original,PG-13 - Teens 13 or older,1605,35847,2124,Fall 1982
114,Sakigake!! Cromartie Koukou,7.93,Comedy,26,Production I.G,Manga,PG-13 - Teens 13 or older,1561,49634,5164,Fall 2003
7062,Hidamari Sketch x ☆☆☆,7.93,Slice of Life,12,Shaft,4-koma manga,PG-13 - Teens 13 or older,143,14798,414,Winter 2010
3228,Zoku Sayonara Zetsubou Sensei,7.93,Comedy,13,Shaft,Manga,R - 17+ (violence & profanity),488,65175,2836,Winter 2008
2618,Takarajima,7.93,Adventure,26,"Madhouse, TMS Entertainment",Novel,PG-13 - Teens 13 or older,211,6294,344,Fall 1978
1594,Jigoku Shoujo Futakomori,7.93,Mystery,26,Studio Deen,Original,R - 17+ (violence & profanity),735,74920,3787,Fall 2006
2829,Ie Naki Ko Remy,7.93,Adventure,23,Nippon Animation,Novel,G - All Ages,97,8999,315,Fall 1996
27947,Lupin III (2015),7.93,Action,24,"TMS Entertainment, Telecom Animation Film",Manga,PG-13 - Teens 13 or older,334,18493,1680,Fall 2015
1470,City Hunter,7.93,Action,51,Sunrise,Manga,PG-13 - Teens 13 or older,732,19638,1947,Spring 1987
36563,Megalo Box,7.92,Action,13,TMS Entertainment,Original,R - 17+ (violence & profanity),2233,210698,9245,Spring 2018
996,Bishoujo Senshi Sailor Moon: Sailor Stars,7.92,Adventure,34,Toei Animation,Manga,PG-13 - Teens 13 or older,1177,65468,1119,Spring 1996
790,Ergo Proxy,7.92,Mystery,23,Manglobe,Original,R - 17+ (violence & profanity),11039,213453,18804,Winter 2006
85,Mobile Suit Zeta Gundam,7.92,Sci-Fi,50,Sunrise,Original,PG-13 - Teens 13 or older,1721,32798,1049,Spring 1985
2158,Terra e... (TV),7.92,Action,24,"Tokyo Kids, Minami Machi Bugyousho",Manga,PG-13 - Teens 13 or older,884,19273,1850,Spring 2007
32995,Yuri!!! on Ice,7.92,Comedy,12,MAPPA,Original,PG-13 - Teens 13 or older,17525,430803,24665,Fall 2016
3572,Macross F,7.92,Action,25,Satelight,Original,PG-13 - Teens 13 or older,1895,73290,4468,Spring 2008
33489,Little Witch Academia (TV),7.91,Adventure,25,Trigger,Original,G - All Ages,6063,256285,21116,Winter 2017
31741,Magi: Sinbad no Bouken (TV),7.91,Action,13,Lay-duce,Manga,PG-13 - Teens 13 or older,1280,249682,5484,Spring 2016
6377,Zan Sayonara Zetsubou Sensei,7.91,Comedy,13,Shaft,Manga,R - 17+ (violence & profanity),229,46023,1872,Summer 2009
9513,Beelzebub,7.91,Action,60,Pierrot Plus,Manga,PG-13 - Teens 13 or older,4948,252852,34022,Winter 2011
20,Naruto,7.91,Action,220,Studio Pierrot,Manga,PG-13 - Teens 13 or older,65586,1462223,99806,Fall 2002
22,Tennis no Ouji-sama,7.9,Action,178,Trans Arts,Manga,PG-13 - Teens 13 or older,3124,76881,12516,Fall 2001
32093,Tanaka-kun wa Itsumo Kedaruge,7.9,Slice of Life,12,SILVER LINK.,Web manga,PG-13 - Teens 13 or older,3230,180905,11109,Spring 2016
40046,Id:Invaded,7.9,Mystery,13,NAZ,Original,R - 17+ (violence & profanity),1833,104730,8513,Winter 2020
6582,Tentai Senshi Sunred 2nd Season,7.9,Comedy,26,AIC ASTA,Manga,PG-13 - Teens 13 or older,27,3772,268,Fall 2009
2605,Sayonara Zetsubou Sensei,7.9,Comedy,12,Shaft,Manga,R - 17+ (violence & profanity),4490,130746,10816,Summer 2007
23755,Nanatsu no Taizai,7.89,Action,24,A-1 Pictures,Manga,PG-13 - Teens 13 or older,22304,1151443,31965,Fall 2014
3588,Soul Eater,7.88,Action,51,Bones,Manga,PG-13 - Teens 13 or older,23856,763245,65962,Spring 2008
35075,Hoozuki no Reitetsu 2nd Season,7.88,Comedy,13,Studio Deen,Manga,PG-13 - Teens 13 or older,96,18466,843,Fall 2017
20057,Space☆Dandy,7.88,Sci-Fi,13,Bones,Original,PG-13 - Teens 13 or older,4324,135822,11362,Winter 2014
849,Suzumiya Haruhi no Yuuutsu,7.88,Comedy,14,Kyoto Animation,Light novel,PG-13 - Teens 13 or older,15729,490883,20252,Spring 2006
34451,Kekkai Sensen & Beyond,7.88,Action,12,Bones,Manga,R - 17+ (violence & profanity),1315,176812,6897,Fall 2017
17909,Uchouten Kazoku,7.88,Slice of Life,13,P.A. Works,Novel,PG-13 - Teens 13 or older,1349,54812,5279,Summer 2013
25517,Magic Kaito 1412,7.88,Adventure,24,A-1 Pictures,Manga,PG-13 - Teens 13 or older,907,53666,5100,Fall 2014
21877,High Score Girl,7.88,Game,12,J.C.Staff,Manga,PG-13 - Teens 13 or older,2048,102347,6644,Summer 2018
2035,Eikoku Koi Monogatari Emma: Molders-hen,7.87,Slice of Life,12,Ajia-Do,Manga,G - All Ages,92,12604,360,Spring 2007
267,Gungrave,7.87,Action,26,Madhouse,Game,R - 17+ (violence & profanity),2294,72321,5466,Fall 2003
400,Seihou Bukyou Outlaw Star,7.87,Action,24,Sunrise,Manga,R+ - Mild Nudity,2134,65883,3074,Winter 1998
2762,Igano Kabamaru,7.87,Action,24,Group TAC,Manga,PG-13 - Teens 13 or older,121,4192,374,Fall 1983
38080,Kono Oto Tomare!,7.87,Drama,13,Platinum Vision,Manga,PG-13 - Teens 13 or older,1168,69731,5223,Spring 2019
10521,Working'!!,7.87,Comedy,13,A-1 Pictures,4-koma manga,PG-13 - Teens 13 or older,449,169462,2519,Fall 2011
569,Musekinin Kanchou Tylor,7.87,Sci-Fi,26,Tatsunoko Production,Light novel,PG-13 - Teens 13 or older,475,15038,1229,Winter 1993
1695,Les Misérables: Shoujo Cosette,7.86,Slice of Life,52,Nippon Animation,Novel,G - All Ages,207,7925,928,Winter 2007
1485,Akachan to Boku,7.86,Comedy,35,Studio Pierrot,Manga,G - All Ages,127,8212,544,Summer 1996
34745,Mahoujin Guruguru (2017),7.86,Adventure,24,Production I.G,Manga,PG-13 - Teens 13 or older,227,8691,2107,Summer 2017
29095,Grisaia no Rakuen,7.86,Drama,10,8bit,Visual novel,R+ - Mild Nudity,1956,230681,4372,Spring 2015
12445,Tasogare Otome x Amnesia,7.86,Mystery,12,SILVER LINK.,Manga,R - 17+ (violence & profanity),4053,186375,8603,Spring 2012
532,Bishoujo Senshi Sailor Moon S,7.85,Drama,38,Toei Animation,Manga,PG-13 - Teens 13 or older,1428,88683,1650,Spring 1994
